id,level,role,failedChecks,meter,barBeats,meterSuspect,timeline,songBeats,key,detectedKey,keyConfidence,keyDetermined,keyAgrees,notes,range,medianMidi,maximumStop,upperNotes,missedOpens,maxLeap,wideLeapPct,minimumAttackMs,shortestAttackBeats,longestNoteBeats,attacksPer4Beats,repeatedPitchPct,maximumHandShiftMm,measuredDifficulty,entryBeats,entrySeconds,tailBeats,maxGapBeats,liveGapBeats,fillPct,attacks,distinctPitches,pitchClasses,accidentals,accidentalsEitherMode,inKeyDetectedPct,rootPct,rootFifthPct,chordTonePct,bassDoublingPct,rootNullBestPct,rootDiscriminating,openStringPct,belowOpenGPct,stoppedBelowOpenG,extensions,declaredDifficulty,storedLineTier,difficultyMislabelled
"metallica-wherever-i-may-roam","Beginner","roots","4","4/4","4","","backing","856","E minor","E minor","0.2","no","yes","675","E3–C4","52","8","52","0","8","4","439","0.94","1.5","3.15","76","37","Beginner","0","0","0","5","5","65","675","6","6","181","181","73","94","94","97","98","95","no","8","0","0","0","Beginner","Intermediate","Beginner→Intermediate"
"metallica-wherever-i-may-roam","Intermediate","bass","0","4/4","4","","backing","856","E minor","E minor","0.2","no","yes","576","E2–A#3","46","5","0","0","9","4","352","0.75","34","2.69","52","37","Beginner","0","0","0","1","1","88","576","15","10","145","143","75","85","86","93","99","89","no","13","29","167","0","Beginner","Intermediate","Beginner→Intermediate"
"metallica-wherever-i-may-roam","Advanced","melody","1","4/4","4","","backing","856","E minor","E minor","0.2","no","yes","504","E2–C4","52","8","13","0","12","22","468","1","8","2.36","28","37","Beginner","46.5","21.8","0","7","7","77","504","19","11","110","106","78","75","91","95","68","75","yes","9","12","61","26","Beginner","Intermediate","Beginner→Intermediate"
"metallica-wherever-i-may-roam","Expert","melody","1","4/4","4","","backing","856","E minor","E minor","0.2","no","yes","717","E2–C4","52","8","15","0","12","16","234","0.5","8","3.35","19","37","Intermediate","46.5","21.8","0","7","7","90","717","19","11","213","193","70","76","88","95","66","77","yes","10","12","83","43","Beginner","Intermediate","Beginner→Intermediate"
"metallica-whiplash","Beginner","roots","2","4/4","4","","backing","679.1","E minor","E minor","0.13","no","yes","263","B2–A3","52","5","0","0","9","0","544","1.52","2.9","1.55","87","0","Beginner","0","0","0","5.4","5.4","63","263","5","5","0","0","100","95","95","95","90","96","no","1","0","0","0","Beginner","Beginner",""
"metallica-whiplash","Intermediate","bass","0","4/4","4","","backing","679.1","E minor","E minor","0.13","no","yes","241","D2–F#3","52","5","0","0","9","2","356","1","33.6","1.42","49","37","Beginner","0","0","0","3.7","3.7","80","241","9","7","7","0","97","74","92","92","82","75","yes","7","13","32","0","Beginner","Beginner",""
"metallica-whiplash","Advanced","melody","1","4/4","4","","backing","679.1","E minor","E minor","0.13","no","yes","237","E2–A3","52","6","71","0","12","31","250","0.7","33.6","1.4","23","37","Beginner","16","5.7","1","12.6","12.6","32","237","11","9","27","0","89","74","98","99","23","75","yes","24","20","48","3","Beginner","Beginner",""
"metallica-whiplash","Expert","melody","1","4/4","4","","backing","679.1","E minor","E minor","0.13","no","yes","319","E2–A3","52","9","105","0","12","31","94","0.26","33.6","1.88","21","37","Beginner","16","5.7","1","12.6","12.6","37","319","11","9","42","0","87","73","98","99","25","75","yes","18","15","48","3","Beginner","Beginner",""
"muse-feeling-good-2","Beginner","roots","1","12/8","6","","backing","275.5","G minor","G minor","0.23","yes","yes","138","A#2–G3","53","5","0","0","9","1","420","0.75","1.5","2","46","37","Beginner","0","0","0.5","3.1","3.1","53","138","6","6","0","0","100","91","91","100","100","91","yes","18","0","0","0","Advanced","Advanced",""
"muse-feeling-good-2","Intermediate","bass","0","12/8","6","","backing","275.5","G minor","G minor","0.23","yes","yes","182","C2–A#3","43","5","0","0","9","4","351","0.63","9","2.64","24","37","Beginner","0","0","0","2.9","2.9","76","182","15","9","8","0","96","88","90","100","100","88","yes","44","23","37","0","Advanced","Advanced",""
"muse-feeling-good-2","Advanced","melody","0","12/8","6","","backing","275.5","G minor","G minor","0.23","yes","yes","236","C2–D4","50","6","0","0","12","45","278","0.5","5.3","3.43","8","37","Intermediate","0","0","11.5","6","6","80","236","17","9","16","3","93","64","88","97","72","64","yes","40","24","54","23","Advanced","Advanced",""
"muse-feeling-good-2","Expert","melody","0","12/8","6","","backing","275.5","G minor","G minor","0.23","yes","yes","440","C2–D4","48","6","0","0","12","45","12","0.02","5.3","6.39","13","37","Advanced","0","0","9.6","6","6","83","440","22","10","27","6","94","54","70","93","69","55","yes","29","34","143","79","Advanced","Advanced",""
"muse-feeling-good","Beginner","roots","2","6/4","6","","backing","248","G minor","G minor","0.37","yes","yes","198","G2–E3","43","5","0","0","9","8","442","0.75","1.5","3.19","73","37","Beginner","0","0","0","4.5","4.5","64","198","5","5","12","0","94","88","94","96","76","89","yes","67","0","0","0","Beginner","Beginner",""
"muse-feeling-good","Intermediate","bass","0","6/4","6","","backing","248","G minor","G minor","0.37","yes","yes","98","G2–C4","51","5","0","0","9","1","588","1","4","1.58","33","37","Beginner","0","0","0","3","3","76","98","12","9","5","0","95","68","89","91","68","68","yes","30","0","0","0","Beginner","Beginner",""
"muse-feeling-good","Advanced","melody","0","6/4","6","","backing","248","G minor","G minor","0.37","yes","yes","139","G2–A#3","51","6","0","0","12","1","294","0.5","4","2.24","38","37","Beginner","66","38.8","0","8","8","30","139","13","10","7","2","95","86","97","100","100","86","yes","23","0","0","26","Beginner","Beginner",""
"muse-feeling-good","Expert","melody","0","6/4","6","","backing","248","G minor","G minor","0.37","yes","yes","139","G2–A#3","51","6","0","0","12","1","294","0.5","4","2.24","38","37","Beginner","66","38.8","0","8","8","30","139","13","10","7","2","95","86","97","100","100","86","yes","23","0","0","26","Beginner","Beginner",""
"muse-knights-of-cydonia","Beginner","roots","4","4/4","4","","backing","768","E minor","E minor","0.25","yes","yes","569","G2–E3","47","8","21","0","9","2","444","0.96","1.8","2.96","83","37","Beginner","0","0","0","10","10","66","569","6","6","40","0","93","83","83","90","81","86","no","12","0","0","0","Advanced","Expert","Advanced→Expert"
"muse-knights-of-cydonia","Intermediate","bass","1","4/4","4","","backing","768","E minor","E minor","0.25","yes","yes","641","C#2–C#4","50","8","26","0","9","2","347","0.75","8","3.34","53","37","Beginner","0","0","0","1.3","1.3","61","641","18","11","92","1","86","70","73","83","87","76","no","19","9","60","0","Advanced","Expert","Advanced→Expert"
"muse-knights-of-cydonia","Advanced","melody","1","4/4","4","","backing","768","E minor","E minor","0.25","yes","yes","561","G2–B3","52","6","95","0","12","31","307","0.67","0.5","2.92","0","0","Beginner","68","31.4","8.5","68.3","68.3","23","561","12","10","78","18","86","50","64","93","70","51","yes","6","0","0","46","Advanced","Expert","Advanced→Expert"
"muse-knights-of-cydonia","Expert","melody","0","4/4","4","","backing","768","E minor","E minor","0.25","yes","yes","1783","F#2–D4","52","6","0","0","12","1","115","0.25","0.5","9.29","2","37","Expert","68","31.4","8.5","68.3","68.3","67","1783","20","11","346","54","81","42","61","93","49","42","yes","13","2","34","328","Advanced","Expert","Advanced→Expert"
"muse-supermassive-black-hole","Beginner","roots","3","4/4","4","","backing","415.5","E minor","E minor","0.19","no","yes","277","G2–F#3","47","4","0","0","9","22","437","0.87","1.5","2.67","50","0","Beginner","0","0","0","1.5","1.5","62","277","5","5","0","0","100","94","95","97","95","95","no","26","0","0","0","Intermediate","Intermediate",""
"muse-supermassive-black-hole","Intermediate","bass","0","4/4","4","","backing","415.5","E minor","E minor","0.19","no","yes","316","E2–D4","52","5","0","0","9","4","375","0.75","3","3.04","32","0","Beginner","0","0","0","1","1","76","316","10","6","0","0","100","91","93","97","100","93","no","24","5","17","0","Intermediate","Intermediate",""
"muse-supermassive-black-hole","Advanced","melody","0","4/4","4","","backing","415.5","E minor","E minor","0.19","no","yes","483","E2–B3","45","6","0","0","12","25","250","0.5","1.5","4.65","33","37","Intermediate","0","0","6.5","30.5","30.5","59","483","13","7","35","14","93","90","92","97","100","91","yes","29","21","101","42","Intermediate","Intermediate",""
"muse-supermassive-black-hole","Expert","melody","0","4/4","4","","backing","415.5","E minor","E minor","0.19","no","yes","483","E2–B3","45","6","0","0","12","25","250","0.5","1.5","4.65","33","37","Intermediate","0","0","6.5","30.5","30.5","61","483","13","7","35","14","93","90","92","97","100","91","yes","29","21","101","42","Intermediate","Intermediate",""
"muse-time-is-running-out","Beginner","roots","2","4/4","4","","backing","462","A minor","A minor","0.06","no","yes","381","C3–A3","53","5","0","0","9","8","490","0.98","1.5","3.3","61","0","Beginner","0","0","1","2.5","2.5","67","381","6","6","0","0","100","78","80","90","99","84","no","39","0","0","0","Intermediate","Advanced","Intermediate→Advanced"
"muse-time-is-running-out","Intermediate","bass","0","4/4","4","","backing","462","A minor","A minor","0.06","no","yes","461","D2–B3","45","5","0","0","9","5","344","0.69","1.2","3.99","51","0","Beginner","0","0","0.5","1.5","1.5","52","461","12","7","0","0","100","72","74","86","100","78","no","26","27","125","0","Intermediate","Advanced","Intermediate→Advanced"
"muse-time-is-running-out","Advanced","melody","0","4/4","4","","backing","462","A minor","A minor","0.06","no","yes","867","E2–E3","45","5","0","0","12","7","250","0.5","0.5","7.51","65","0","Intermediate","0","0","0","2","2","91","867","8","7","0","0","100","75","78","88","100","82","no","28","28","239","0","Intermediate","Advanced","Intermediate→Advanced"
"muse-time-is-running-out","Expert","melody","0","4/4","4","","backing","462","A minor","A minor","0.06","no","yes","889","E2–D4","45","6","0","0","12","7","30","0.06","0.5","7.7","64","37","Advanced","0","0","0","2","2","94","889","23","12","10","4","99","74","77","87","100","81","no","28","27","241","7","Intermediate","Advanced","Intermediate→Advanced"
"my-chemical-romance-helena","Beginner","roots","3","4/4","4","","backing","420","E major","E major","0.08","no","yes","372","A2–C#4","59","4","0","0","9","4","420","0.88","1","3.54","80","0","Beginner","0","0","0","6","6","69","372","7","5","60","0","84","80","82","93","100","81","yes","13","0","0","0","Advanced","Advanced",""
"my-chemical-romance-helena","Intermediate","bass","1","4/4","4","","backing","420","E major","E major","0.08","no","yes","84","C#2–C#4","52","4","0","0","9","25","960","2","8","0.8","20","37","Beginner","0","0","0","60","60","80","84","9","6","10","0","88","77","78","91","99","80","no","0","13","11","0","Advanced","Advanced",""
"my-chemical-romance-helena","Advanced","melody","1","4/4","4","","backing","420","E major","E major","0.08","no","yes","367","D#2–B3","52","9","129","0","12","1","360","0.75","4","3.5","54","37","Intermediate","0","0","1","16","16","46","367","13","7","0","0","100","48","68","86","26","51","yes","2","11","42","71","Advanced","Advanced",""
"my-chemical-romance-helena","Expert","melody","1","4/4","4","","backing","420","E major","E major","0.08","no","yes","1034","D#2–B3","51","9","527","0","12","1","60","0.13","4","9.85","81","37","Advanced","0","0","1","15.9","15.9","95","1034","14","8","1","0","100","51","67","84","29","56","yes","1","16","163","127","Advanced","Advanced",""
"my-chemical-romance-i-m-not-okay-i-promise-2","Beginner","roots","0","4/4","4","","backing","276","D major","D major","0.06","no","yes","270","D3–B3","54","5","0","0","9","2","583","0.87","1","3.91","80","0","Beginner","0","0","0","4","4","76","270","6","6","0","0","100","76","82","85","82","82","yes","47","0","0","0","Advanced","Advanced",""
"my-chemical-romance-i-m-not-okay-i-promise-2","Intermediate","bass","0","4/4","4","","backing","276","D major","D major","0.06","no","yes","76","E2–D4","50","5","0","0","9","3","334","0.5","8","1.1","25","0","Beginner","0","0","0","0.5","0.5","99","76","11","7","0","0","100","80","84","93","75","80","yes","22","8","6","0","Advanced","Advanced",""
"my-chemical-romance-i-m-not-okay-i-promise-2","Advanced","melody","0","4/4","4","","backing","276","D major","D major","0.06","no","yes","308","D2–D4","54","6","0","0","12","20","250","0.38","3","4.46","53","0","Beginner","0","0","1","48.3","48.3","32","308","12","8","1","1","100","46","48","82","24","51","no","32","16","48","17","Advanced","Advanced",""
"my-chemical-romance-i-m-not-okay-i-promise-2","Expert","melody","0","4/4","4","","backing","276","D major","D major","0.06","no","yes","619","D2–D4","54","6","0","0","12","26","83","0.12","3","8.97","56","0","Advanced","0","0","1","48","48","60","619","13","8","3","3","100","47","50","84","25","52","no","32","16","96","31","Advanced","Advanced",""
"my-chemical-romance-i-m-not-okay-i-promise","Beginner","roots","1","4/4","4","","backing","276","D major","D major","0.04","no","yes","274","B2–A3","52","5","0","0","8","1","638","1","1","3.97","86","0","Beginner","0","0","0","2","2","75","274","5","5","0","0","100","73","76","88","100","77","no","53","0","0","0","Advanced","Advanced",""
"my-chemical-romance-i-m-not-okay-i-promise","Intermediate","bass","0","4/4","4","","backing","276","D major","D major","0.04","no","yes","54","E2–D4","47","5","0","0","9","2","638","1","16","0.78","28","0","Beginner","0","0","0","0.5","0.5","99","54","10","6","0","0","100","74","74","79","98","81","no","35","6","3","0","Advanced","Advanced",""
"my-chemical-romance-i-m-not-okay-i-promise","Advanced","melody","0","4/4","4","","backing","276","D major","D major","0.04","no","yes","379","D2–D4","54","6","0","0","12","14","319","0.5","4","5.49","63","0","Intermediate","0","0","0","8.2","8.2","43","379","14","8","3","3","99","45","54","80","25","53","yes","32","12","45","14","Advanced","Advanced",""
"my-chemical-romance-i-m-not-okay-i-promise","Expert","melody","0","4/4","4","","backing","276","D major","D major","0.04","no","yes","594","D2–D4","54","6","0","0","12","25","106","0.17","4","8.61","54","0","Advanced","0","0","0","8.2","8.2","63","594","14","8","6","6","99","42","50","76","24","51","no","31","14","86","39","Advanced","Advanced",""
"my-chemical-romance-welcome-to-the-black-parade","Beginner","roots","2","4/4","4","","backing","974.9","D major","D major","0.04","no","yes","394","C3–A3","52","5","0","0","9","2","465","1.55","3","1.62","63","0","Beginner","0","0","0","8.1","8.1","63","394","6","6","57","0","86","63","72","86","98","75","no","33","0","0","0","Beginner","Beginner",""
"my-chemical-romance-welcome-to-the-black-parade","Intermediate","bass","0","4/4","4","","backing","974.9","D major","D major","0.04","no","yes","214","E2–C#4","50","5","0","0","9","4","337","1.12","26.6","0.88","21","37","Beginner","0","0","0","4.5","4.5","87","214","13","11","48","6","78","63","67","87","96","72","no","21","2","4","0","Beginner","Beginner",""
"my-chemical-romance-welcome-to-the-black-parade","Advanced","melody","0","4/4","4","","backing","974.9","D major","D major","0.04","no","yes","66","C2–D3","43","6","0","0","8","2","333","1.11","11","0.27","20","37","Beginner","201.3","60.4","189.4","399","399","17","66","10","9","3","2","95","33","45","70","20","39","yes","32","32","20","10","Beginner","Beginner",""
"my-chemical-romance-welcome-to-the-black-parade","Expert","melody","1","4/4","4","","backing","974.9","D major","D major","0.04","no","yes","89","C2–D3","43","6","29","0","11","2","111","0.37","11","0.37","17","37","Beginner","201.3","60.4","189.4","398.6","398.6","19","89","11","9","7","4","92","30","43","69","21","36","yes","28","37","31","11","Beginner","Beginner",""
